Unnamed: 0,Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name,full_text,sentiment_score,age_bracket
11381,933,26,Very nice vest but itchy,"This vest is very nice and fashionable, very stylish. i like it a lot. however, it is too itchy. the opening in the front didn't allow me to close as many buttons as i like but i would totally wear this stylish vest even though it is not as functional when it is cold. however, the itchiness is too much. i don't wear wool unless it is ultra soft or mixed with cashmere, so i could not imaging wearing this vest, it is too itchy. why ruin such a good thing?",3,1,0,General,Tops,Sweaters,"Very nice vest but itchy. This vest is very nice and fashionable, very stylish. i like it a lot. however, it is too itchy. the opening in the front didn't allow me to close as many buttons as i like but i would totally wear this stylish vest even though it is not as functional when it is cold. however, the itchiness is too much. i don't wear wool unless it is ultra soft or mixed with cashmere, so i could not imaging wearing this vest, it is too itchy. why ruin such a good thing?",-0.9830744862556458,25-34
15666,862,44,,"I love this top- it's loose and flowy, yet flattering, and the colors are fun. the armholes are cut a little low, so a cami is necessary. after one wash and lay flat dry, the wrinkling is substantial. hope i can steam it back to its normal shape.",4,1,1,General,Tops,Knits,". I love this top- it's loose and flowy, yet flattering, and the colors are fun. the armholes are cut a little low, so a cami is necessary. after one wash and lay flat dry, the wrinkling is substantial. hope i can steam it back to its normal shape.",0.999596893787384,35-44
6021,850,30,Cute but a little awkward.,"I adore this blouse, but the cut is a bit weird. the shoulders fit snugly and the body is blousy/boxy. the colors are super cute and the cutouts are unique but i don't think this top is for everyone.",3,1,0,General Petite,Tops,Blouses,"Cute but a little awkward.. I adore this blouse, but the cut is a bit weird. the shoulders fit snugly and the body is blousy/boxy. the colors are super cute and the cutouts are unique but i don't think this top is for everyone.",0.9574687480926514,25-34
23078,1167,44,Only good for small busted ladies,Cup size is really small for a medium. no way to adjust the back strap. ended up giving it to my daughter. cute but so poorly executed.,2,0,2,Initmates,Intimate,Swim,Only good for small busted ladies. Cup size is really small for a medium. no way to adjust the back strap. ended up giving it to my daughter. cute but so poorly executed.,-0.9996693134307861,35-44
8381,1094,54,Perfect fall dress!,"This dress is more beautiful in person than it is online. during the fall/winter i love to wear dresses with tights and pair them with boots. this dress is so cute, the material is pretty thin, but lined and flowey, i am 5'9 34 b bra 27 inch waist and a size 2 was great. the dress itself is pretty shapeless but string around the waist is adjustable to make it fit you the right way (giving it some shape) the v neckline is definitely more attractive in person than in the pictures, and the stitchin",5,1,9,General Petite,Dresses,Dresses,"Perfect fall dress!. This dress is more beautiful in person than it is online. during the fall/winter i love to wear dresses with tights and pair them with boots. this dress is so cute, the material is pretty thin, but lined and flowey, i am 5'9 34 b bra 27 inch waist and a size 2 was great. the dress itself is pretty shapeless but string around the waist is adjustable to make it fit you the right way (giving it some shape) the v neckline is definitely more attractive in person than in the pictures, and the stitchin",0.9993334412574768,45-54
6734,986,68,Nice concept. disappointing reality.,"A good part of my closet is filled with retailer clothes. i mix them with my basics, scarves and jewelry. so, i immediately thought of a dozen ways this kimono could jazz up anything from skinny jeans to slip dresses, even though i felt it was pretty pricey. when it arrived, i was more than disappointed in the cheapness of the fabric. it does nothing for any of my intended clothes, so it is going back asap.",2,0,16,General,Jackets,Jackets,"Nice concept. disappointing reality.. A good part of my closet is filled with retailer clothes. i mix them with my basics, scarves and jewelry. so, i immediately thought of a dozen ways this kimono could jazz up anything from skinny jeans to slip dresses, even though i felt it was pretty pricey. when it arrived, i was more than disappointed in the cheapness of the fabric. it does nothing for any of my intended clothes, so it is going back asap.",-0.9971287846565247,55+
22400,868,38,I returned this.,I agree that this shirt is boxy and has no shape; it doesn't look at all like it does on the model. i returned it.,2,0,1,General,Tops,Knits,I returned this.. I agree that this shirt is boxy and has no shape; it doesn't look at all like it does on the model. i returned it.,-0.9976717829704285,35-44
6644,975,57,Adorable,"1. i'm 5'5"" tall, 145 lbs, and 38 (36d) - 32-40 and the size 12 fit me perfectly with just a bra on underneath, when zipped up. i plan on wearing tank tops or thin t-shirts under it, and leaving it unzipped. i'm normally a size 10, but at retailer, i'm a 12 in their jackets.

2. thin with a thin lining, but stiff enough to hold its shape. the front zipper also helps give firmness to the front edge.

3. the fabric is white with lots of beige embroidery and lace holes.

4. i have a feeling thi",5,1,19,General Petite,Jackets,Jackets,"Adorable. 1. i'm 5'5"" tall, 145 lbs, and 38 (36d) - 32-40 and the size 12 fit me perfectly with just a bra on underneath, when zipped up. i plan on wearing tank tops or thin t-shirts under it, and leaving it unzipped. i'm normally a size 10, but at retailer, i'm a 12 in their jackets.

2. thin with a thin lining, but stiff enough to hold its shape. the front zipper also helps give firmness to the front edge.

3. the fabric is white with lots of beige embroidery and lace holes.

4. i have a feeling thi",0.9671719074249268,55+
3958,460,25,So adorable,This romper is adorable!!! i love the long sleeves!,5,1,0,General,Bottoms,Shorts,So adorable. This romper is adorable!!! i love the long sleeves!,0.9998745918273926,<25
8565,1059,57,,This looks just as pictured. it's comfortable but dressy. i love it!,5,1,0,General Petite,Bottoms,Pants,. This looks just as pictured. it's comfortable but dressy. i love it!,0.9998747110366821,55+
22904,1020,39,"Lovely summer print, runs small","This is a beautiful skirt; the colors are fresh and summery, yet subtle, and it's a nice sturdy cotton, not flimsy and cheap looking. however, i agree with the reviewer who said that this runs small. i take a 4 in most skirts, but i had to try on a 6 and still felt that it didn't fit quite right. if you're extremely thin, this might be great for you.",3,0,0,General Petite,Bottoms,Skirts,"Lovely summer print, runs small. This is a beautiful skirt; the colors are fresh and summery, yet subtle, and it's a nice sturdy cotton, not flimsy and cheap looking. however, i agree with the reviewer who said that this runs small. i take a 4 in most skirts, but i had to try on a 6 and still felt that it didn't fit quite right. if you're extremely thin, this might be great for you.",0.9725437164306641,35-44
